isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.504591286182404,-0.330462425947189,0.19171739123857,0.175692737335042,0.205367416143417,0.916212314367294,-0.687468460990253,-0.038011364684362
AH9.4,0.625987410545349,-0.211409389972687,0.117240492442129,0.0845803803228307,0.404585182666779,0.862119376659393,-0.392990026666279,-0.0644325937636344
AH9.6,0.963787317276001,-0.0206011943519115,0.138905006870848,0.0635322876396104,0.71721088886261,1.23931920528412,-0.144353125499917,0.0931831798538286
AH10.1,1.8212057352066,0.258918583393097,0.148237859589899,0.0354220636386543,1.54442930221558,2.11471843719482,0.188768032831453,0.325252551705028
B0001.2,0.830629944801331,-0.083188384771347,0.0901291398719224,0.0477896114178772,0.651737451553345,1.01713072359562,-0.185927321914298,0.00737669790775715
B0035.8,3.57603478431702,0.551533579826355,0.330892630102709,0.0404042045013925,3.00849666396777,4.26335287094116,0.478349461606725,0.629751279998826
B0035.16,0.322401314973831,-0.51079523563385,0.0931270985878912,0.132505721719928,0.166911154985428,0.521342039108276,-0.777514637636342,-0.282877253748166
B0047.4,1.01867473125458,0.00191585649736226,0.169479012242086,0.0735986807562414,0.699619054794312,1.38073205947876,-0.155138370606557,0.140109408933559
B0222.9,0.525969803333282,-0.283648103475571,0.0747369818395289,0.0642781773214384,0.378386914730072,0.662962913513184,-0.422063890660267,-0.178510765572709
B0222.15,0.665684223175049,-0.19993844628334,0.208394555196021,0.147515021757386,0.312665373086929,1.09084856510162,-0.504920213128564,0.0377644646987618
B0238.6,0.422026127576828,-0.392468869686127,0.116492779145226,0.127947500313714,0.211916536092758,0.671416640281677,-0.673835153465524,-0.173007899470259
B0280.11,0.765423655509949,-0.121861487627029,0.124113508243309,0.0712333226135594,0.538353264331818,1.04587864875793,-0.268932649236885,0.0194812971200244
B0284.1,0.568296551704407,-0.255467116832733,0.117480527571793,0.096101263574387,0.307885766029358,0.81288605928421,-0.511610388647299,-0.089970324383788
B0303.14,1.17010593414307,0.0648703947663307,0.144103415785692,0.0543950876142446,0.868419206639131,1.44550859928131,-0.0612728097565552,0.160020679617409
B0304.2,1.53186619281769,0.180791333317757,0.215541547368607,0.0626968955496698,1.13466178377469,1.95171544849873,0.0548461753326068,0.290416477911155
B0304.3,0.531617105007172,-0.283595442771912,0.10625675982822,0.0911404034722885,0.315444320440292,0.735034048557281,-0.501077287638711,-0.13369254287764
B0348.10,0.868332803249359,-0.0839164927601814,0.277604115195684,0.142190235761377,0.44250351190567,1.52215910454591,-0.35408327819734,0.182402966807285
B0361.8,0.589428126811981,-0.237449571490288,0.11171828883416,0.0833923632444353,0.376605361700058,0.852844953536987,-0.424113501259946,-0.0691299160115519
B0379.1a,1.26515483856201,0.0966178774833679,0.198391346182274,0.0701250551373559,0.880443811416626,1.67903685569763,-0.0552983548248706,0.225060229223477
B0393.5,0.348468333482742,-0.468911051750183,0.0760656741317679,0.100400981480203,0.207467794418335,0.503966977198919,-0.683049309997371,-0.297598093746035
B0414.1,0.295456051826477,-0.548660635948181,0.0830262135698189,0.134759488173368,0.13488881289959,0.46035635471344,-0.870024067358805,-0.336905857513185
B0432.9,0.852567613124847,-0.0804506838321686,0.18742170288536,0.100930655612019,0.484701266388098,1.28834008375804,-0.31454230830615,0.110008480401613
B0454.2,0.806905508041382,-0.0989705845713615,0.130500336495419,0.0716470651945434,0.560538917779922,1.06991589069366,-0.251407798283515,0.0293496378315865
B0464.8,0.671970188617706,-0.183292090892792,0.144219319641046,0.0982794001045853,0.404407489051421,0.970757484436035,-0.39318101822694,-0.0128892524051547
B0495.1,0.300059199333191,-0.545445322990417,0.0948510728126996,0.142844865103179,0.150668755173683,0.497400015592575,-0.821976799858814,-0.30329420545175
B0495.6,0.940484941005707,-0.0543939620256424,0.314101182159129,0.163177812703322,0.358763426542282,1.60429096221924,-0.445191836699456,0.205283136907388
B0507.1,0.859340310096741,-0.0706834942102432,0.125546786848891,0.0658882391963337,0.590588331222534,1.12339860896269,-0.228715138027437,0.0505330127279583
B0507.11,0.286019444465637,-0.565147161483765,0.0884105404463,0.139645136280654,0.142562538385391,0.471040312449137,-0.845994580444168,-0.326942079852877
B0554.4,0.546143472194672,-0.270779758691788,0.104693788723873,0.0846250763102868,0.348476976156235,0.767117321491241,-0.457825910417085,-0.115138210784007
BE0003N10.2,1.19122791290283,0.0731340870261192,0.133823988873399,0.0505369181790628,0.895280778408051,1.46734046936035,-0.0480407396676276,0.166530895580552
BE10.2,0.813671410083771,-0.0941452980041504,0.117693064833081,0.0635377112542419,0.604637563228607,1.04448974132538,-0.218504875689204,0.0189041788231163
C01B4.10,0.493281006813049,-0.317405343055725,0.106339472025788,0.097721769288376,0.289818614721298,0.776281416416168,-0.537873723726422,-0.109980810390126
C01B12.2,0.60597836971283,-0.228483930230141,0.132675871976083,0.0992256655873648,0.377431178838015,0.840501363078753,-0.423176209122909,-0.075462799711567
C01B12.4,0.530197203159332,-0.28956064581871,0.127415424197669,0.114367029369627,0.269937502096097,0.765106022357941,-0.568736888365788,-0.116278379572404
C01C10.3,1.05894041061401,0.0211187098175287,0.139085850201837,0.0572538395472844,0.836196184158325,1.36259143253167,-0.0776918186114404,0.134365542354985
C01F1.2,1.0559903383255,0.0195306334644556,0.141539336376764,0.0609916951892695,0.744693040847778,1.32241439819336,-0.128022704617125,0.121367569103836
C01G10.10a,0.714006423950195,-0.152588590979576,0.11835782660677,0.0753618075335891,0.479239195585251,0.931504786014557,-0.319447669478797,-0.0308149093835489
