isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.47658583521843,-0.34976863861084,0.163376207209682,0.161435951840225,0.194036185741425,0.807986378669739,-0.712117271088507,-0.0925959606591176
AH9.4,0.613033175468445,-0.223709374666214,0.134863817682104,0.100754744348799,0.38284067834417,0.863175392150879,-0.416983324849783,-0.0639009492396723
AH9.6,0.942623734474182,-0.0308386795222759,0.143798517249505,0.0676737255208065,0.679979214072228,1.25207054615021,-0.167508298163533,0.0976287992742643
AH10.1,1.80239975452423,0.25492861866951,0.11807644961467,0.0282819278152392,1.583752399683,2.06555867195129,0.199687283014318,0.315037535571523
B0001.2,0.789513826370239,-0.105578362941742,0.0906508258901759,0.0509628501258607,0.605593717098236,0.951569676399231,-0.217830482967131,-0.0215594060445201
B0035.8,3.54373693466187,0.547847151756287,0.305700781326025,0.0375448729586147,3.05571950674057,4.15189433495204,0.485113486508217,0.618245455701801
B0035.16,0.330034255981445,-0.503037989139557,0.0996694523893219,0.141727792447183,0.141612378756205,0.540056109428406,-0.848977107923979,-0.267561116567344
B0047.4,0.99082887172699,-0.0112621430307627,0.180179802661047,0.0800051356507474,0.681186202168465,1.40343677997589,-0.166736231718027,0.147192853930908
B0222.9,0.511875748634338,-0.295363157987595,0.0724972800862721,0.0636042301401998,0.37298509478569,0.651384294033051,-0.428308523101946,-0.186162717212674
B0222.15,0.65842866897583,-0.202363401651382,0.1972168682766,0.139603500872367,0.29957976937294,1.10470962524414,-0.523487517896309,0.0432481379970839
B0238.6,0.438926696777344,-0.373648792505264,0.110082881586472,0.125639983334591,0.226085481916865,0.625877604881922,-0.645736979153912,-0.203512125016088
B0280.11,0.770222902297974,-0.119179144501686,0.122691424453036,0.0722598286185676,0.541328164438407,1.02459478378296,-0.266541473362071,0.010552140550625
B0284.1,0.563477516174316,-0.2615627348423,0.130699173524983,0.106381939913206,0.309668092926343,0.812418639659882,-0.509273431315475,-0.0902201209533882
B0303.14,1.17244553565979,0.0658711493015289,0.141093935844916,0.0533858714530151,0.903095126152039,1.42581284046173,-0.0442665015280998,0.154062521526195
B0304.2,1.50704252719879,0.174351155757904,0.195991974517917,0.0578385642296548,1.10217988491058,1.89901868800322,0.0422524807667046,0.278527389320065
B0304.3,0.518234014511108,-0.294094324111938,0.0999158976842176,0.088350449506742,0.317115266124407,0.683910191059113,-0.498785478589418,-0.165000924724696
B0348.10,0.884671032428741,-0.0832234174013138,0.314609026912234,0.168047703439895,0.356192231178284,1.53687719802062,-0.4483155570603,0.186637993826441
B0361.8,0.593357145786285,-0.235196173191071,0.117741056200796,0.0865223286043154,0.385030452907085,0.900107204914093,-0.41450671516739,-0.0457057619718984
B0379.1a,1.25439870357513,0.0941869169473648,0.175010820675851,0.0610354518883221,0.922983119388421,1.64694726467133,-0.0348111012968544,0.216679693262703
B0393.5,0.333479851484299,-0.485204428434372,0.0628487090404864,0.0868323134533939,0.197804701700807,0.460842162370681,-0.703763491620123,-0.336509535689581
B0414.1,0.275178611278534,-0.580509543418884,0.0837583188695539,0.133971000092788,0.138585952296853,0.472511529922485,-0.858282101056253,-0.325587589650764
B0432.9,0.910030126571655,-0.0489236488938332,0.171813487836538,0.08434849914531,0.592602789402008,1.22284482518832,-0.227236308611876,0.0873712557165062
B0454.2,0.798086643218994,-0.104382656514645,0.134348701243393,0.0759591500645683,0.528532266616821,1.03457725048065,-0.276928494097564,0.0147629243926611
B0464.8,0.644506275653839,-0.1988854855299,0.123569208661274,0.0847992399689684,0.423719108104706,0.905802210668723,-0.372921950543938,-0.0429672030653383
B0495.1,0.28755509853363,-0.565079927444458,0.0903640844851676,0.149462966146266,0.125937655568123,0.473666876554489,-0.899844395703675,-0.324526984350737
B0495.6,0.959295809268951,-0.0365931503474712,0.27727077759883,0.128834675656457,0.480342894792557,1.55023751755555,-0.31844862897649,0.190396502653283
B0507.1,0.863710165023804,-0.0672832578420639,0.110882889375544,0.0567469605817989,0.671898158888022,1.06470247507095,-0.172703726610667,0.0272281251757791
B0507.11,0.262520402669907,-0.609549164772034,0.0907146649490511,0.16456282483861,0.102456219494343,0.450968682765961,-0.989461673084278,-0.345853616379631
B0554.4,0.53716641664505,-0.280694365501404,0.114399390251779,0.0999041524520128,0.316753566265106,0.743764094511668,-0.499278486782208,-0.128565505378883
BE0003N10.2,1.1758279800415,0.067590095102787,0.13214773817833,0.0490748822287992,0.925159374872843,1.44466364383698,-0.0337887027142933,0.159766743542659
BE10.2,0.806430220603943,-0.0978017747402191,0.112527274262819,0.0622736755758254,0.592073738574982,1.02358467876911,-0.2276242016184,0.0101237726920106
C01B4.10,0.477830201387405,-0.331096827983856,0.0990463877309526,0.0982147459075104,0.263723284006119,0.650318205356598,-0.578851524855925,-0.186874087949288
C01B12.2,0.573153913021088,-0.254628390073776,0.132392309764982,0.109802093420935,0.304279267787933,0.843572080135345,-0.516727637494062,-0.0738778026212802
C01B12.4,0.516921281814575,-0.297970026731491,0.11278397247636,0.102827062785655,0.305046708136797,0.723932416240374,-0.515635498359855,-0.140303653781848
C01C10.3,1.06703948974609,0.0239099320024252,0.147692019303036,0.0614175945703174,0.812005086243153,1.30170702934265,-0.0904415906745639,0.114513250087011
C01F1.2,1.04610657691956,0.0153142735362053,0.142503777807336,0.0619249938917677,0.719125290215015,1.32098317146301,-0.143201498979893,0.120897284997339
