isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.432212322950363,-0.416202545166016,0.203308041336934,0.222193856879398,0.117574669420719,0.914659559726715,-0.929686233665951,-0.0387405221566633
AH9.6,0.867777645587921,-0.0708559975028038,0.176507466947151,0.0909541128901477,0.529834032058716,1.18803816537062,-0.27586014973711,0.0748296243266738
B0001.2,0.800868511199951,-0.100673109292984,0.107237436441507,0.0622854200006489,0.567391974727313,1.01095068454742,-0.2461819267311,0.00472997067378809
B0035.8,4.55132675170898,0.655357122421265,0.517569401505568,0.0491414957735027,3.62395715713501,5.79039192199707,0.559183054752613,0.762707959893279
B0035.16,0.257522195577621,-0.625928938388824,0.0995368179024499,0.188896393514857,0.0991905620942513,0.461641495178142,-1.00360067053146,-0.335843849231583
B0047.4,1.05109322071075,0.0104212984442711,0.22746824218404,0.10181915425848,0.576823949813843,1.47915613651276,-0.238956715944556,0.170014019599929
B0222.9,0.486589848995209,-0.320774644613266,0.0897946690135256,0.0849803485838826,0.2943084821105,0.652119874954224,-0.53121551660231,-0.185672563400251
B0222.15,0.556045472621918,-0.295609474182129,0.231969529429784,0.195546429733032,0.189077984665831,1.09822018841902,-0.723359907808014,0.0406879243308353
B0284.1,0.513608992099762,-0.309307873249054,0.147429412351942,0.1372058094554,0.225496364509066,0.821454108258088,-0.646870578201396,-0.0854241137381376
B0304.2,1.57189929485321,0.190378531813622,0.259942747263538,0.073112707128776,1.0499784976244,2.09779572486877,0.0211801083547595,0.321763196020776
B0348.10,0.648768901824951,-0.239249616861343,0.296558198545914,0.224593128777788,0.136407852172852,1.41861975193024,-0.865160629260276,0.151866002385902
B0414.1,0.212156921625137,-0.704171121120453,0.0786296756306303,0.168583736590752,0.0915482342243195,0.401534110307693,-1.03835002792187,-0.396277555518131
B0432.9,0.702859163284302,-0.174638897180557,0.208371323856863,0.143419409610493,0.300302445888519,1.15670549869537,-0.522441130566382,0.0632228001167764
B0454.2,0.68873792886734,-0.177996888756752,0.179192992473817,0.121958257743108,0.358906954526901,1.0331856350104,-0.445018126276972,0.0141671293972033
B0464.8,0.618254244327545,-0.22413681447506,0.156674351236358,0.118951561486469,0.306687367459138,0.942957818508148,-0.513336438360973,-0.0255077341967981
B0495.1,0.224021658301353,-0.690204620361328,0.0940665424466806,0.194167346765558,0.0744206830859184,0.443163335323334,-1.12830634803279,-0.353436177714276
B0495.6,0.891908586025238,-0.0832063779234886,0.323221280899916,0.182724579429899,0.27364844083786,1.59111142158508,-0.562807021986825,0.201700593276512
B0507.11,0.189415127038956,-0.753988206386566,0.0731047294104387,0.167338291465644,0.0759941786527634,0.38027815024058,-1.11921967450621,-0.419899427917859
B0554.4,0.400292366743088,-0.420649975538254,0.121545429925092,0.14972904140571,0.206318765878677,0.63574880361557,-0.685461268648732,-0.196714448428927
C01B4.10,0.35351288318634,-0.487156987190247,0.133671862369807,0.185524045644027,0.0992105493322015,0.628415465354919,-1.00363006483758,-0.201753135478572
C01B12.4,0.439852476119995,-0.377862900495529,0.127580201727182,0.143646048972604,0.199997559189796,0.711054146289825,-0.698975304520375,-0.148097326781455
C01G10.10a,0.624109447002411,-0.216631844639778,0.137978458797366,0.105381085909304,0.335088667025169,0.874320507049561,-0.474846143776939,-0.0583293351835877
C01G12.7,1.03801643848419,0.0121472897008061,0.139083426219028,0.0601396246638842,0.777577757835388,1.28422737121582,-0.109256170648024,0.108641921959011
C02A12.1,2.23392200469971,0.34590470790863,0.268738077143186,0.0526436338500336,1.75922409892082,2.81042766571045,0.245312782459128,0.448772411978336
C02E7.10,1.26598238945007,0.0851049497723579,0.343830532697427,0.127102792987967,0.648869074384371,2.00577020645142,-0.187856593300619,0.302281176048979
C03A3.2,1.30433762073517,0.112446211278439,0.150838130391442,0.0508814336987323,1.02775386472543,1.63433957099915,0.0118878801506622,0.213342296070064
C03A7.11,0.352525025606155,-0.474979907274246,0.111558295612824,0.142116354078368,0.154447421928247,0.624628836909929,-0.811437534990727,-0.204430631430075
C03A7.14,4.10467624664307,0.612044394016266,0.308899667464238,0.0328218964621506,3.5485212802887,4.71273946762085,0.550047414013051,0.673273431505421
C03B1.1,1.25893092155457,0.0940157249569893,0.204604182503363,0.0731620350000258,0.868013679981232,1.64097189903259,-0.0614734302456916,0.215101144002773
C03B1.4,1.69175028800964,0.224707216024399,0.21632772666754,0.0565908291218043,1.30818712711334,2.07431483268738,0.116669871251268,0.316874672844779
C03E10.3,0.867069482803345,-0.0689878389239311,0.153424737685058,0.0794876823742042,0.574314537644386,1.19832936724027,-0.240850771335412,0.0785762008379212
C03G5.7,1.70480072498322,0.221778512001038,0.351768401567441,0.0948996879016027,1.01586544513702,2.39001798629761,0.00683618796326855,0.378401169283037
C03G5.13,2.37746715545654,0.369238615036011,0.408851747039957,0.0790935529963008,1.46566048165162,3.13543561299642,0.166020678267062,0.496286609803972
C03G6.3a,0.779359519481659,-0.118606902658939,0.166983710179791,0.0964617874563465,0.464061173051596,1.16233265399933,-0.333424771156032,0.0653304388297332
C03G6.17,0.93952476978302,-0.0347747839987278,0.175665520612566,0.0825639920966172,0.603719209134579,1.34112215042114,-0.219165718346687,0.127468335523417
C04C3.4,0.737839043140411,-0.183581784367561,0.326981914898002,0.229285069605267,0.191047638654709,1.43768990039825,-0.718858325814188,0.157665221882044
C04C3.14,0.764921247959137,-0.153106868267059,0.30103432548486,0.186995174383307,0.300364434719086,1.44805834293365,-0.522351492172725,0.160776754168643
C04E6.2,0.225918963551521,-0.677191138267517,0.0833320456147042,0.169960445104371,0.090523324906826,0.409650266170502,-1.04323950285951,-0.387586758621398
C04E6.10,0.370355188846588,-0.455705195665359,0.121969601094304,0.148405247246123,0.168668106198311,0.650602453947067,-0.772967031291039,-0.18669831920109
C04E12.4,0.478078305721283,-0.333746731281281,0.115288689307901,0.109763600374874,0.266133546829224,0.735759202142556,-0.574900378043367,-0.133270380415938
C04F5.1,0.686522305011749,-0.168697685003281,0.106656577939676,0.0688186273181214,0.482396215200424,0.862669348716736,-0.316596108256004,-0.0641556324937865
C04F6.1,3.923095703125,0.593333780765533,0.144686126208117,0.0160237846871626,3.66361403465271,4.2073769569397,0.563909714054266,0.624011424064739
C04F6.4a,1.59236598014832,0.200030952692032,0.152459742331017,0.0419858509095515,1.30373120307922,1.8805472433567,0.115188059913729,0.274278589696312
C04G6.6,1.44541430473328,0.14386835694313,0.375812702884997,0.122449575624163,0.768871211012204,2.27578742106755,-0.114146661506977,0.357109770584485
C05B5.17,1.29645752906799,0.106226056814194,0.225248381489793,0.0755924937881875,0.915738940238953,1.79025674164295,-0.0382283177873039,0.252914209053
C05D9.2,0.281138986349106,-0.595375418663025,0.124580308310384,0.201344055267913,0.103474482893944,0.60078489780426,-0.985166735276252,-0.221280992919183
C05D11.5,0.976351976394653,-0.0193145871162415,0.193950673746648,0.0895663155380536,0.60990450878938,1.38508033752441,-0.214739702025437,0.141474964109257
C05G5.3,0.893062949180603,-0.0716904699802399,0.26555972138655,0.148351631926711,0.367462635040283,1.43521512448788,-0.434786815003798,0.156916646010009
C06B3.1,0.18182747066021,-0.779040813446045,0.07642127741044,0.187609332712677,0.067911352775991,0.360076964646578,-1.16812487593895,-0.443611546947903
