isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.469699591398239,-0.364141464233398,0.186242206125592,0.182387998649768,0.180709037184715,0.908534049987793,-0.743161560587486,-0.0416587915868801
AH9.4,0.633806705474854,-0.207469671964645,0.128169308537318,0.0924915548767422,0.404432509591182,0.855646014213562,-0.393157468438031,-0.0677058683481772
AH9.6,0.955825328826904,-0.0247222613543272,0.1445329446951,0.0672723791229452,0.703737450142702,1.25167486965656,-0.1525893613079,0.0974909952666357
AH10.1,1.79989278316498,0.254250317811966,0.121604465421785,0.0294923174062609,1.57099015315374,2.05123257637024,0.196173446216586,0.31201490508204
B0001.2,0.814309000968933,-0.0927181020379066,0.0995708419094326,0.0565110525009023,0.603049397468567,0.989192947248618,-0.219647112122942,-0.00471910527371369
B0035.8,3.5580267906189,0.549694001674652,0.294340368793141,0.0365089176635396,2.91107714176178,4.15744352340698,0.464053042340564,0.618826358278977
B0035.16,0.33454954624176,-0.494855165481567,0.0950541044264219,0.134204608984979,0.148009061813354,0.534861147403717,-0.829711694233025,-0.271758948339807
B0047.4,0.975101113319397,-0.0209367200732231,0.201901658397257,0.0952607655436261,0.600698411464691,1.32191014289856,-0.221343516534468,0.121201934900278
B0222.9,0.53128969669342,-0.278540790081024,0.0708909808459567,0.058179687735121,0.408552050590515,0.676389992237091,-0.38875260536365,-0.169802826781512
B0222.15,0.656012356281281,-0.208158612251282,0.215851664962891,0.152219997173393,0.274983929346005,1.14333318372567,-0.560703538226168,0.0580918118938438
B0238.6,0.420305788516998,-0.391798287630081,0.107108295687045,0.119361110598233,0.21924589574337,0.638399302959442,-0.65906852782596,-0.194907595844409
B0280.11,0.773859739303589,-0.116825670003891,0.12044841950425,0.0700769751432105,0.541221622625987,0.985565364360809,-0.266626236203581,-0.00631456728525613
B0284.1,0.564190208911896,-0.259973973035812,0.124067238709971,0.102421593363802,0.29035097360611,0.825627267360687,-0.537076713350127,-0.0832159723681102
B0303.14,1.17185664176941,0.0655940622091293,0.142615809751327,0.0538375056803293,0.890177231033643,1.4909443060557,-0.0505303805082963,0.173461420742774
B0304.2,1.50251436233521,0.172606736421585,0.203816931809429,0.0615636130507053,1.07092809677124,1.94932675361633,0.0297603128264677,0.28988464332405
B0304.3,0.518907904624939,-0.293528527021408,0.100412622223754,0.0882633412603063,0.324125319719315,0.724434906740983,-0.489287041831491,-0.140000912201182
B0348.10,0.82036292552948,-0.115531414747238,0.292654148304038,0.165563151894694,0.331756889820099,1.39308655261993,-0.479180049082127,0.143978100025897
B0361.8,0.5829176902771,-0.244205221533775,0.121297426595715,0.0939974648024075,0.35612403973937,0.823804318904877,-0.448399075347395,-0.0841759355264341
B0379.1a,1.28490388393402,0.104079760611057,0.187607257682701,0.065314101850907,0.894453544418017,1.65809285640717,-0.0484446092035596,0.219608848226332
B0393.5,0.350110650062561,-0.465409934520721,0.0728651610612405,0.0923632891472055,0.22982357442379,0.506493389606476,-0.638605425094869,-0.295426218371154
B0414.1,0.290045619010925,-0.553788006305695,0.076481133281249,0.122237990610999,0.147240369891127,0.450837219754855,-0.831973109178813,-0.34598095122892
B0432.9,0.856018126010895,-0.0772749409079552,0.173158911179418,0.0951291897229536,0.527643978595734,1.17350649833679,-0.277659013608125,0.0694854988634536
B0454.2,0.810550153255463,-0.0973796769976616,0.133253116959032,0.0743394829640732,0.558930509785811,1.07134687900543,-0.252646788515291,0.029930108784318
B0464.8,0.677851021289825,-0.178762778639793,0.139646089974259,0.0948385726719095,0.400988727807999,0.939056323965391,-0.396867835658103,-0.0273083969817923
B0495.1,0.305408716201782,-0.536139786243439,0.0946653551780173,0.13697756384382,0.15906136110425,0.531880517800649,-0.798439330320611,-0.27419639265789
B0495.6,0.997703909873962,-0.0176914818584919,0.275503297847491,0.12173730441307,0.537752151489258,1.63969711561998,-0.269417843370917,0.214763631753514
B0507.1,0.877488255500793,-0.060324665158987,0.112053274612652,0.055908736180592,0.662268996238708,1.09291732211908,-0.178965575736163,0.0385870914167425
B0507.11,0.272330582141876,-0.593898892402649,0.0977205112741992,0.16241201623131,0.12583015859127,0.479682887842258,-0.900215256028782,-0.319045995614684
B0554.4,0.54865962266922,-0.2680584192276,0.0975226871752232,0.0818583363354082,0.354604508479436,0.735519826412201,-0.450255747814131,-0.133405616090274
BE0003N10.2,1.18610799312592,0.0714242234826088,0.130924173225439,0.0488068677406991,0.957020852466424,1.47931909561157,-0.0190806092004704,0.17006186332476
BE10.2,0.802919328212738,-0.0994793698191643,0.10976495793503,0.0606186387630366,0.595393121242523,1.03440871636073,-0.225196187196301,0.014687977035075
C01B4.10,0.495222628116608,-0.322772204875946,0.132790353274885,0.128720279406681,0.253880066176256,0.746943116188049,-0.595384598123196,-0.126712470830252
C01B12.2,0.574049770832062,-0.252616494894028,0.12907051688458,0.102354492104226,0.325086689243714,0.838871647417545,-0.488123779221656,-0.0763429906275715
C01B12.4,0.53698742389679,-0.280462861061096,0.114319385337889,0.0971809407302196,0.306920289993286,0.761558658878008,-0.512974400128465,-0.118304468813711
C01C10.3,1.07398736476898,0.0268251225352287,0.147620588365896,0.0606496864775248,0.783779144287109,1.39122387170792,-0.105806296920088,0.143393887570612
C01F1.2,1.02214777469635,0.00578472251072526,0.134398804263915,0.0569741545451727,0.793599641819795,1.28037366767724,-0.100398865638045,0.107336693263435
C01G10.10a,0.722701728343964,-0.146536022424698,0.114542801327819,0.0694938225417106,0.512451946735382,0.997948706150055,-0.290346852703621,-0.000891780564811745
