homt-1,0.996552169
nlp-40,1.534340382
nlp-40,1.691393375
rcor-1,0.93138212
rcor-1,0.926205099
rcor-1,0.925925851
rcor-1,1.013313413
Y74C9A.9,0.998066783
sesn-1,0.708866775
Y74C9A.1,0.90705359
Y48G1C.12,0.955286145
pgs-1,0.590230346
pgs-1,0.526767969
Y48G1C.5,0.920993149
csk-1,0.723896503
csk-1,0.693586171
csk-1,0.660643697
Y48G1C.10,0.93523711
Y48G1C.6,0.897159696
Y48G1C.10,0.879154682
Y48G1C.10,0.912948847
Y48G1C.9,1.257664323
pid-2,1.37311089
Y48G1C.13,0.699945927
Y48G1C.8,1.303034425
Y48G1C.8,1.302762866
rab-11.1,1.67327857
rpl-7,2.922488689
F53G12.9,1.283933163
F53G12.9,1.454408526
F53G12.8,1.002898574
col-45,1.470934868
col-45,1.450005889
spe-8,1.427007079
mex-3,1.917546511
mex-3,1.978026032
mex-3,1.957588911
F53G12.4,0.994683385
duox-2,0.819334686
F53G12.18,1.273501635
bli-3,0.835287094
ptr-11,1.255768895
ptr-11,1.303986073
F56C11.6,1.39827776
F56C11.6,1.419124484
F56C11.5,1.843022466
F56C11.5,1.679534912
F56C11.3,1.059552789
atm-1,1.113744378
atm-1,1.108467579
Y48G1BL.7,0.840379298
puf-10,1.002333164
snpc-3.3,1.577833652
Y48G1BL.8,1.504406571
Y48G1BL.5,1.70747149
Y48G1BM.6,0.929477751
Y48G1BM.7,0.922631443
Y48G1BM.2,0.578865051
Y48G1BM.8,1.007829547
snpc-3.2,1.85193491
Y48G1BR.1,1.183748245
marc-4,0.963031352
marc-4,1.4922297
ztf-3,0.893197238
ztf-3,0.906159937
ztf-3,0.830847085
ztf-3,0.956706524
ztf-3,0.973520875
ztf-3,0.950907707
C53D5.1,0.888360441
C53D5.1,0.889538646
C53D5.1,0.866111517
C53D5.1,0.817233622
C53D5.5,1.177294374
C53D5.5,1.198964596
imb-3,2.041058302
Y48G1A.7,0.987935066
xpo-2,1.736774564
xpo-2,1.413884521
nol-14,1.338081002
daf-25,1.050553203
mbtr-1,1.045284271
mbtr-1,1.063861728
Y48G1A.2,1.503998876
Y48G1A.1,0.938668191
R119.1,0.916102648
rnp-8,1.601256132
rnp-8,1.403270245
R119.2,1.038392186
R119.3,1.291712284
pqn-59,1.103907824
taf-4,0.802116454
R119.5,0.896464646
R119.5,0.893274009
otub-2,0.653459251
otub-2,0.608917713
Y50C1A.2,0.925115407
C07F11.2,0.866298318
tol-1,1.296715975
W04C9.4,1.601626277
W04C9.5,1.1224823
cutl-13,0.984173536
W04C9.9,1.077645302
W04C9.6,0.870766222
W04C9.2,1.544007778
haf-4,1.753290653
haf-4,1.812015653
Y65B4BL.3,1.496115088
Y65B4BL.3,1.46971643
Y65B4BL.4,1.387512088
deps-1,1.422661901
deps-1,1.410349131
Y65B4BL.7,1.057558537
Y65B4BL.7,1.105206728
acs-13,2.070282698
acs-13,2.062850475
acs-13,2.074731112
Y65B4BL.6,1.721420288
Y65B4BL.6,1.819617033
Y65B4BL.1,1.548877001
Y65B4BM.3,2.092890739
psf-3,1.274831653
icd-2,2.952753544
icd-2,2.981790543
icd-2,2.943778992
icd-2,2.264201641
wwp-1,1.488629699
wwp-1,1.490638852
wwp-1,1.572721004
wwp-1,1.576781869
ptr-21,1.601107955
lpr-1,0.753010929
lpr-1,0.759054065
lpr-1,0.73647964
lpr-1,0.743327856
lpr-1,0.884687126
lpr-1,0.903320134
Y65B4BR.1,1.745391846
ceh-9,0.924906254
grl-16,2.628452778
grl-16,2.479511023
grl-16,2.541197777
F56A6.5,0.750865877
F56A6.8,0.915326655
hum-7,1.213709831
hum-7,1.209749699
eme-1,1.164040208
eme-1,1.147494555
eme-1,1.168363929
eme-1,1.194297552
sago-2,1.629034519
sago-2,1.61356461
Y65B4A.4,0.73599869
Y65B4A.6,2.075845957
Y65B4A.6,2.195469618
vps-20,1.20654583
Y65B4A.2,1.307522893
Y65B4A.2,1.196829438
Y65B4A.2,1.312049508
Y65B4A.7,1.284163237
Y65B4A.7,1.359656811
cus-2,1.177224636
Y65B4A.8,1.401805878
Y65B4A.9,2.030574322
Y65B4A.9,1.651711702
Y18H1A.14,0.74962908
Y18H1A.11,1.356385589
Y18H1A.11,1.547925234
Y18H1A.11,1.340583205
Y18H1A.11,1.602106571
hasp-2,1.051651955
ptp-5.3,1.225017309
Y18H1A.4,1.333104253
Y18H1A.2,1.326697111
Y18H1A.2,1.297058463
hgap-1,1.402458191
hgap-1,1.402326703
hgap-1,1.548848033
hgap-1,1.665832281
hgap-1,1.683540583
rec-1,0.823651969
rec-1,1.121137261
pif-1,1.305340528
pif-1,1.33033824
pif-1,1.396342039
pif-1,1.335530758
Y18H1A.15,1.296343923
Y18H1A.18,0.743082345
col-46,1.141818881
col-47,0.749959171
col-47,0.580761671
Y18H1A.9,1.302278399
Y18H1A.8,1.160216451
Y18H1A.8,1.143582821
mps-3,1.201411366
T06A4.3,1.386506557
T06A4.3,1.365214944
T06A4.1,1.408634901
T06A4.1,1.521200657
zfh-2,1.585933208
zfh-2,1.586572528
zfh-2,1.586242318
zfh-2,1.55463779
zfh-2,1.539430022
zfh-2,1.531578779
ZC123.1,1.642007232
ZC123.4,1.408043981
ZC123.4,1.34140718
ZC123.4,1.24061501
Y95B8A.8,1.302535534
pde-6,1.512767196
pde-6,1.720991254
pde-6,1.482454777
Y95B8A.6,1.223863721
Y95B8A.6,1.209357858
Y95B8A.6,1.135953665
Y95B8A.6,1.139421463
him-19,1.391555429
him-19,1.393432379
him-19,1.427189112
gpa-16,1.375201702
gpa-16,1.255671263
gpa-16,1.295306206
Y95B8A.4,1.386777401
prhg-1,1.611132383
prhg-1,1.600562811
prhg-1,1.599703074
prhg-1,1.589500189
prhg-1,1.639889598
prhg-1,1.628507376
Y95B8A.2,1.307173252
nas-30,1.633505702
mig-1,1.572038531
mig-1,1.580893397
cutl-20,1.333394766
cutl-20,1.459299564
shc-1,1.245133877
shc-1,1.318729281
hmbx-1,1.582255244
C54G6.3,1.351485252
C54G6.2,1.063197613
C54G6.2,1.092074752
C54G6.2,1.241620183
madf-6,1.124753952
madf-6,1.096911907
C54G6.8,1.278000593
spp-17,1.839637518
spp-23,1.853172064
mrpl-38,1.258053064
spd-1,1.979635596
Y34D9A.3,0.974684477
Y34D9A.3,0.975966692
Y34D9A.3,0.951448321
Y34D9A.3,0.952821553
Y34D9A.3,0.975522459
Y34D9A.3,0.990666866
Y34D9A.7,1.179207802
Y34D9A.7,1.277502418
Y34D9A.7,1.458411336
glrx-10,2.047359705
Y34D9A.8,1.10702467
Y34D9A.8,1.243691683
Y34D9A.8,1.196020365
vps-4,1.584611177
npr-23,1.966677904
gsa-1,1.982578874
gsa-1,1.865291595
R06A10.1,1.278204679
R06A10.1,1.212551951
R06A10.5,0.957961798
R06A10.5,1.021532059
R06A10.4,1.172795177
ZK993.2,0.855753779
ZK993.2,0.773992062
ZK993.5,0.632137597
ceh-45,1.332271218
ceh-45,1.514777899
Y48G8AL.10,1.0859375
Y48G8AL.10,1.114352822
Y48G8AL.10,1.101172686
Y48G8AL.10,0.929719508
Y48G8AL.10,1.395908833
aps-3,1.43949616
rpl-17,2.94713521
Y48G8AL.7,1.140388608
haf-6,1.055558443
haf-6,1.066644073
haf-6,0.917543173
smg-2,1.28058362
Y48G8AL.5,1.311341405
Y48G8AL.5,1.292920589
Y48G8AL.5,1.225384235
Y48G8AL.5,1.045473933
herc-1,1.165248752
Y48G8AL.16,2.295630932
Y48G8AL.12,2.215944529
Y48G8AL.13,2.068094015
Y48G8AL.13,2.024291277
herc-1,1.162917376
herc-1,1.176088929
herc-1,1.293349504
herc-1,1.386656165
Y48G8AL.15,1.045575738
grh-1,1.025159478
grh-1,1.030756712
grh-1,1.260115027
Y48G8AR.8,0.830123365
Y48G8AR.2,1.237775683
Y48G8AR.3,1.02834177
dapk-1,1.307412028
dapk-1,1.363311052
dapk-1,1.363779902
dapk-1,1.43978107
K12C11.5,1.380213022
K12C11.3,0.824352622
K12C11.3,0.855189919
K12C11.3,0.903415918
K12C11.6,1.130664587
K12C11.7,0.976599932
K12C11.7,0.743094981
smo-1,2.686522007
K12C11.1,1.889257789
K12C11.1,1.882026315
Y92H12BL.1,1.11593771
Y92H12BL.1,1.350389481
Y92H12BL.6,0.628718138
Y92H12BL.5,0.864991724
Y92H12BL.4,0.519511104
Y92H12BM.1,0.726057231
Y92H12BR.7,1.060879827
set-29,1.207110882
Y92H12BR.2,1.492987394
Y92H12BR.3,1.370757937
Y92H12BR.3,1.393640876
Y92H12BR.4,0.998467863
mrpl-15,0.790178537
F37F2.2,1.615807533
spe-15,1.683810949
gst-25,1.491155744
spe-15,1.674020171
spe-15,1.583027244
F47G6.3,1.24753511
acs-16,1.033083081
dyb-1,0.765747488
dyb-1,0.761675954
dyb-1,0.861071467
Y92H12A.5,1.18634367
Y92H12A.5,1.185261846
Y92H12A.4,0.821168542
Y92H12A.4,0.790312707
Y92H12A.4,0.782223701
Y92H12A.2,1.420187354
Y92H12A.2,1.534629822
src-1,0.956235349
src-1,0.95009315
src-1,0.938485265
src-1,1.162375808
Y73E7A.3,0.717090726
Y73E7A.3,0.604832768
Y73E7A.3,0.688907921
Y73E7A.3,0.549943328
cpx-1,1.721116543
Y73E7A.5,0.742566466
Y73E7A.2,1.187789798
Y73E7A.6,1.895580292
adpr-1,1.049409151
adpr-1,0.852823913
adpr-1,0.826251149
adpr-1,0.776920736
bre-4,1.166031718
bre-4,1.098104954
Y73E7A.1,1.639669895
Y73E7A.1,1.522446632
Y73E7A.8,1.031963825
mab-20,1.28678143
mab-20,1.27669692
mab-20,1.282019377
mab-20,1.23772788
Y71G12B.18,1.08198154
Y71G12B.18,1.134056926
pqn-88,1.08453846
Y71G12B.33,0.849457026
Y71G12B.33,0.982872486
Y71G12B.22,1.405208349
Y71G12B.17,1.357146978
Y71G12B.23,1.064194679
Y71G12B.23,1.250660896
Y71G12B.35,0.840167761
drag-1,0.920891106
Y71G12B.31,1.12831533
Y71G12B.31,1.51737988
ubc-3,1.882369161
ubc-3,1.491750836
lsm-6,1.92939496
Y71G12B.13,1.099419236
atg-5,1.071026564
atg-5,1.073663116
atg-5,0.908226848
tln-1,1.698908925
tln-1,1.629044294
tln-1,1.708059788
tln-1,1.617289424
tln-1,1.712248087
tln-1,1.728124619
tln-1,1.755003929
mppa-1,0.954718649
mppa-1,0.988395214
Y71G12B.10,1.117463231
lin-65,0.892767072
lin-65,0.852895796
lin-65,0.988638461
ddx-27,1.285130024
Y71G12B.25,1.766226172
Y71G12B.25,1.976930022
Y71G12B.26,1.732611895
Y71G12B.26,1.521664619
Y71G12B.6,1.14179635
Y71G12B.6,1.019162297
Y71G12B.27,1.360127449
Y71G12B.5,1.249622822
pghm-1,1.686074853
Y71G12B.3,1.421259761
Y71G12B.32,1.119254112
Y71G12B.2,0.87090373
Y71G12B.30,1.381783843
Y71G12B.30,1.391026616
Y71G12B.30,1.316256166
chaf-2,1.415826917
chaf-2,1.421876431
Y71G12B.28,0.99346453
C53H9.3,1.503917813
C53H9.2,1.385360003
rpl-27,2.912757397
C53H9.4,0.939225614
egl-30,1.491533399
egl-30,1.536043406
egl-30,1.782317042
emr-1,1.777035952
nlp-12,2.062097549
tag-96,1.109899759
tag-96,1.190555096
M01D7.9,0.6713413
M01D7.1,0.995914936
scm-1,1.300522447
scm-1,1.40914011
scm-1,1.540094376
Y71G12A.5,0.933502078
tub-2,1.453842759
tub-2,1.442148089
Y71G12A.4,1.624662876
trpp-10,0.855651438
trpp-10,0.74138552
Y51F10.7,1.990623474
trpp-10,1.118326902
hex-4,0.56427902
Y51F10.4,0.911742687
Y51F10.4,0.840851367
Y51F10.4,0.882406354
Y51F10.4,0.912887037
Y51F10.4,0.73587805
Y51F10.15,0.612253249
spe-48,0.703965068
spe-48,0.704976141
spe-48,0.702518761
spe-48,0.703231454
spe-48,0.77795887
Y51F10.11,0.649808943
Y51F10.3,1.188402653
Y51F10.3,1.276741266
Y51F10.2,1.738528848
Y51F10.2,1.657603741
Y51F10.2,1.66650176
gap-3,0.688443959
gap-3,0.519694269
crtc-1,0.527623415
Y20F4.4,1.100734115
Y20F4.4,1.312025547
Y20F4.8,0.790034413
Y37E3.1,1.19943583
rpb-10,1.935571432
moag-4,1.790505052
arl-13,1.142429829
arl-13,1.142786622
arl-13,0.922726929
arl-13,0.926820219
rla-1,3.213140488
Y37E3.8,2.462776899
Y37E3.8,2.609389544
phb-1,1.795196295
eif-2alpha,1.824668169
pcyt-2.1,1.230344296
pcyt-2.1,1.255644679
pcyt-2.1,1.232156038
pcyt-2.1,1.419551015
pcyt-2.1,1.436384916
pcyt-2.1,1.505697489
pcyt-2.1,1.56680572
pcyt-2.1,0.92191124
pcyt-2.1,1.44118762
iglr-3,0.907582104
iglr-3,0.885407507
npp-13,1.154656649
npp-13,1.091186166
Y37E3.19,0.990397871
fpn-1.1,1.441753268
Y37E3.17,1.15810287
Y37E3.17,1.156617403
Y37E3.30,1.329298854
afd-1,1.207468152
afd-1,1.209298968
afd-1,1.209175348
afd-1,1.212431431
afd-1,1.414193749
afd-1,1.365661144
afd-1,1.381469607
afd-1,1.358069181
afd-1,1.373931885
afd-1,1.391878009
afd-1,1.410331011
afd-1,1.359171629
afd-1,1.396141648
afd-1,1.41675508
afd-1,1.250767469
W03F11.5,0.852166593
ule-1,1.572902203
ule-1,1.627834916
gcy-17,1.033676982
gcy-17,1.031288266
dct-9,1.479514956
W03F11.4,1.116340637
lgc-51,0.975391686
lgc-51,1.012464643
slc-17.6,1.009348273
slc-17.6,1.056857109
slc-17.6,0.800753057
abt-2,1.287675261
abt-2,1.299657941
Y39G10AL.1,1.624843359
Y39G10AL.1,1.451979518
cdk-7,0.920408428
Y39G10AR.11,1.837875247
tpxl-1,1.388654113
epg-2,1.217159867
tpxl-1,1.368548512
icp-1,1.245483398
icp-1,1.231571078
Y39G10AR.9,1.420883298
Y39G10AR.9,1.462717533
nsun-4,1.2439394
nsun-4,1.325219154
nsun-4,1.161701202
tbca-1,2.100114346
eif-2gamma,1.93717134
ekl-7,1.416813493
ekl-7,1.40816021
mcm-4,1.844302893
mcm-4,1.610001087
Y39G10AR.32,1.011923552
Y39G10AR.32,0.919743955
Y39G10AR.15,1.336093545
srbc-64,0.662400782
Y39G10AR.16,1.652520537
ugt-31,0.739305258
zeel-1,0.756931126
nspa-12,1.813720703
peel-1,0.722153008
nekl-1,0.939212978
nekl-1,0.949723363
sydn-1,1.092543721
dot-1.1,1.282204628
dot-1.1,1.352801561
dot-1.1,1.338646531
zwl-1,1.741842985
zwl-1,1.740484357
zwl-1,1.769816637
zwl-1,1.764351964
F23C8.13,1.026307702
F23C8.13,1.096620321
F23C8.13,1.083837271
F23C8.5,2.438647747
F23C8.5,2.200816631
did-2,1.429327965
F23C8.7,1.761033058
F23C8.8,1.061940789
tipn-1,0.950481236
ubxn-1,1.740194559
F23C8.14,0.831496656
F23C8.14,0.826494634
F23C8.3,0.73190999
F23C8.3,0.810296655
F23C8.10,0.458554983
F23C8.2,0.520923257
F23C8.1,0.998333275
F23C8.11,1.062359571
inx-19,0.99022752
inx-19,0.968258977
Y74C10AL.2,1.582484365
abtm-1,0.718344569
abtm-1,0.783891916
abtm-1,0.458463043
Y74C10AR.2,1.538690448
eif-3.I,2.000292063
eif-3.I,1.790415049
Y23H5B.6,1.356656313
Y23H5B.6,1.207167506
Y23H5B.6,1.213901281
Y23H5B.5,0.881876945
Y23H5B.7,0.670676529
Y23H5B.7,0.999460936
dmsr-2,1.235607982
Y23H5B.3,0.791762173
Y23H5B.8,0.989700794
Y23H5B.2,1.702937484
nspd-8,2.48380518
Y23H5B.1,1.044167519
Y23H5B.12,0.529305816
Y23H5B.12,0.549728394
C55C2.4,0.873031139
C55C2.3,0.630964279
ssp-19,2.088271379
scrt-1,1.446724892
aat-5,1.449407339
fbp-1,1.841682434
ptr-12,1.332907438
K07A3.3,1.384070873
ctn-1,1.168234468
ctn-1,1.191703558
ctn-1,1.146079063
ctn-1,1.186534524
spe-47,1.56535542
spe-47,1.807265401
pid-3,2.013456106
Y23H5A.2,1.421585798
Y23H5A.2,1.499064088
cars-1,1.480901003
cars-1,1.476623893
cars-1,1.627671242
cars-2,0.989881158
cars-2,1.293309808
Y23H5A.8,1.155090809
F40E3.7,1.055397868
F40E3.3,0.881389737
mage-1,1.252078056
F40E3.5,1.363149881
F40E3.6,0.819847047
F32B5.6,1.670126557
F32B5.6,1.671626568
F32B5.6,1.664709568
F32B5.6,1.667960763
F32B5.6,1.655377746
F32B5.6,1.732582569
F32B5.6,1.736863494
F32B5.6,1.730490446
F32B5.6,1.732870102
F32B5.7,0.985156834
F32B5.7,0.936409473
cpz-1,1.864576936
cpz-1,2.199333191
msrp-1,1.298795104
F32B5.3,1.035678744
F32B5.2,0.920172632
F32B5.1,1.983724356
lin-17,1.383781433
lin-17,1.40098989
lin-17,1.380996466
dnj-30,1.096085072
dnj-30,0.950627029
Y71F9B.6,1.128708959
Y71F9B.6,1.187287688
Y71F9B.6,1.145063162
Y71F9B.6,1.113965631
Y71F9B.6,1.41144526
snr-7,3.058405876
