isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.0110629079863429,-2.51136040687561,0.0160901136089166,0.874140521683714,4.07906241889577e-05,0.0573968623143931,-4.38949115343952,-1.24112961444748
AC8.10,0.0551520735025406,-1.32731568813324,0.0235010492540476,0.319386947710695,0.00752609590999782,0.0987649485468864,-2.12344939454364,-1.00539715818153
AH9.3,0.0513273924589157,-1.50571942329407,0.0333131534352862,0.629460108664895,0.000478283362463117,0.117235997567574,-3.3203567284573,-0.930939226159629
AH9.4,0.014591621235013,-2.23655295372009,0.0158848226529332,0.74627815084859,0.000100392123082808,0.0604301025470097,-3.99837028901236,-1.21889357528435
AH9.6,0.0730344727635384,-1.20539939403534,0.0302918699124875,0.326884365257615,0.00915038965176791,0.128863617777824,-2.03857131262019,-0.889869680230937
AH10.1,0.232572689652443,-0.635285079479218,0.0213377968668242,0.0401804929524041,0.190966088076433,0.274605289101601,-0.719043895708487,-0.561291881073807
B0001.2,0.0588785223662853,-1.25855219364166,0.0173157458325712,0.197044513023061,0.024619266934072,0.0925068259239197,-1.60874528538667,-1.03382622021537
B0035.8,0.582608044147491,-0.2374327480793,0.0656435198139879,0.0497742775097871,0.456225562095642,0.710003268718719,-0.3408204540295,-0.148739666216832
B0035.16,0.00417968397960067,-2.78761577606201,0.00548564906790213,0.717854231873922,4.25665412876697e-05,0.0202151615327845,-4.37097020007606,-1.69433392056715
B0047.4,0.0813154578208923,-1.18663036823273,0.0391764825573102,0.393506257742985,0.00427516104343037,0.153310522437096,-2.37142075759123,-0.814428036407606
B0205.7,0.228439316153526,-0.644513785839081,0.0278004636681397,0.0538880808244364,0.175224168226123,0.284379234910011,-0.756417007618914,-0.546102144796097
B0205.11,0.0108012584969401,-2.42329549789429,0.0136573130680218,0.779168751827721,7.82789730995622e-05,0.0499643481646975,-4.10689723168413,-1.30133983041912
B0207.1,0.00907649658620358,-2.47344565391541,0.0105622216612019,0.767866667659908,5.59064101253171e-05,0.0377265554542343,-4.25253839385866,-1.42335377603345
B0213.4,0.26721328496933,-0.59622597694397,0.0790983570297103,0.153451735667449,0.112869608215988,0.433859035372734,-0.947443333170284,-0.362651611207751
B0213.8,0.00513092754408717,-2.74849724769592,0.00664907286900381,0.792025752361737,3.06721750803263e-05,0.0243060554532955,-4.51341775024108,-1.61428649014794
B0218.1,0.0119730485603213,-2.31357598304749,0.0124279997519789,0.783890192127053,4.899227048251e-05,0.0457411918478707,-4.30988941183474,-1.33970316074918
B0222.9,0.00800259690731764,-2.48461961746216,0.00866456736640708,0.758416318719475,4.40550999580106e-05,0.031714787085851,-4.35622063146242,-1.49873850174778
B0222.15,0.0197732895612717,-2.22321343421936,0.0256711077799678,0.870319004822124,3.3301239394253e-05,0.0943923921634753,-4.47759933664667,-1.02506811006677
B0228.7,0.0763582587242126,-1.17034292221069,0.0303009479256128,0.2644723679544,0.017153252226611,0.131510809063911,-1.76578415481144,-0.881038550414606
B0238.6,0.00556614389643073,-2.68002986907959,0.00702740621928309,0.739431504438797,3.96222184159948e-05,0.0275854896754026,-4.40244172369572,-1.55931930239184
B0238.10,0.219288170337677,-0.663523495197296,0.0311742690115356,0.063537656287497,0.159412175416946,0.279955938458443,-0.797478511581941,-0.5529105085753
B0240.2,0.00227573048323393,-3.09640598297119,0.00316213611417855,0.767965476260964,1.43630357873311e-05,0.0114410805903996,-4.84283241690087,-1.94153495492121
B0244.8,0.20013202726841,-0.701488733291626,0.0226257062324761,0.0496205145614312,0.158333736285567,0.248309908931454,-0.800426634321396,-0.605007176785957
B0244.15,0.00487287202849984,-2.75536417961121,0.00652588708053245,0.751444657062662,3.35735079412795e-05,0.0257371807626138,-4.47446319148253,-1.58965538307121
B0261.7,0.135948732495308,-0.876057803630829,0.0271539208308552,0.0931320237304806,0.0820215912535787,0.190756454194585,-1.08607494471017,-0.719520790922595
B0280.11,0.0426062531769276,-1.52922165393829,0.0243301128436353,0.533943975074227,0.000577082803647499,0.0915744969000419,-3.23896900770383,-1.0382271112434
B0284.1,0.0109887383878231,-2.36916828155518,0.0123937477055155,0.753017831039055,6.50501849425685e-05,0.045321146864444,-4.18681827333918,-1.3437129936067
B0303.14,0.130276218056679,-0.89433342218399,0.0257965297285965,0.0918656051302225,0.0772862235084176,0.182495549321175,-1.11190587793005,-0.738747722598324
