isoform.ID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
AC3.12,0.0127870300784707,-2.45678305625916,0.018054360485066,0.888322698721531,4.20527583931592e-05,0.0679515451192856,-4.37902785686143,-1.16780066359447
AC8.10,0.0573420561850071,-1.35201489925385,0.027605479465238,0.432019080737388,0.00207386488521782,0.108496150063972,-2.68322099563884,-0.964586243675725
AH9.3,0.052983470261097,-1.50394260883331,0.0364329943277859,0.654755935187602,0.000507121539946335,0.128879163910945,-3.29498727692706,-0.889818105550089
AH9.4,0.0148758022114635,-2.25401711463928,0.0158845148439638,0.818978159905551,5.47672680113465e-05,0.05538314525038,-4.2614789227044,-1.25662241042356
AH9.6,0.0725106075406075,-1.21517360210419,0.0321959617577514,0.349379586512123,0.00945863301555316,0.14176092222333,-2.02424777815495,-0.848443511064329
AH10.1,0.247726246714592,-0.607909619808197,0.0228967320055328,0.0406560333979765,0.203388293211659,0.293039045979579,-0.691675851852626,-0.533074566639037
B0001.2,0.0625374913215637,-1.22020769119263,0.0163313716944228,0.124037186168442,0.0320825899330278,0.0959431581199169,-1.49373217177465,-1.01798679454103
B0035.8,0.622003614902496,-0.209072262048721,0.0713363092444341,0.050065507668075,0.489172692845265,0.778319246073564,-0.310537807869642,-0.108842603137621
B0035.16,0.00377091579139233,-2.89801812171936,0.00525635211842955,0.777709376547933,2.26369872962096e-05,0.0213102084429314,-4.6453826719574,-1.67143431214751
B0047.4,0.0834171175956726,-1.20140933990479,0.0411829430743027,0.461302822623971,0.00178016622473175,0.163633578643203,-2.74962111338011,-0.786130073273275
B0205.7,0.245260566473007,-0.613486766815186,0.0290441340050452,0.0524528192642479,0.190461043516795,0.301373888303836,-0.72019390245512,-0.520895661756413
B0205.11,0.0121575426310301,-2.43267726898193,0.0157058559051853,0.873498752745954,3.33275850759188e-05,0.0603985916512708,-4.48056486206008,-1.21897509121558
B0207.1,0.00884931348264217,-2.48115563392639,0.010000242887724,0.792720511531313,3.20767978943574e-05,0.0345547401967148,-4.49429020930139,-1.46149236809323
B0213.4,0.298377007246017,-0.544311761856079,0.0836051206787803,0.134429928176655,0.139371334016323,0.467542614787817,-0.855829480109324,-0.330178909726747
B0213.8,0.00545891979709268,-2.72937798500061,0.00725675521802035,0.792271838692788,2.35547795455204e-05,0.0278014942227552,-4.62792095606646,-1.55594728549839
B0218.1,0.0147637687623501,-2.23216152191162,0.0148634816886518,0.785792268716378,8.1072677555009e-05,0.0485102251172066,-4.09112559022058,-1.31416753058208
B0222.9,0.00926734786480665,-2.34804439544678,0.0094140290607456,0.647226742927397,0.000152861257932576,0.034238940042754,-3.81576610580121,-1.46547988143791
B0222.15,0.020810928195715,-2.14909291267395,0.0261406404751853,0.81891978883897,6.39903619230608e-05,0.083524061863621,-4.1938884598113,-1.07820050341159
B0228.7,0.0836501345038414,-1.14416611194611,0.0333823702182749,0.341730994278596,0.00971406885267546,0.149221461390456,-2.01261591843,-0.826168892758873
B0238.6,0.00582683691754937,-2.70562100410461,0.00818210058286486,0.784318923465483,3.42175734658667e-05,0.0296596236216525,-4.46575079341435,-1.52783482306494
B0238.10,0.236973091959953,-0.629664361476898,0.0329348793891899,0.0623679461020306,0.171134001637499,0.29545564626654,-0.766663703405866,-0.529507708922976
B0240.2,0.00260806106962264,-2.97212505340576,0.00328316314252107,0.701056021892459,2.74834184286495e-05,0.0122640132438391,-4.56154072313071,-1.91142223617124
B0244.8,0.213205933570862,-0.674012660980225,0.024047385613047,0.0497464793519441,0.166484710698326,0.259125649929047,-0.778625651584475,-0.586489595615904
B0244.15,0.00493706436827779,-2.74743175506592,0.00656362341990855,0.761641278362004,3.00805398031419e-05,0.0243720337748528,-4.52173360779285,-1.61310822870028
B0261.7,0.145896628499031,-0.845376968383789,0.0294260416138369,0.092692661255523,0.0906645928199093,0.202832521498203,-1.04256366286659,-0.692863083431314
B0280.11,0.0428368076682091,-1.58194589614868,0.0263939044399365,0.65793028929919,0.00016353919042255,0.0973383594925205,-3.78637816093811,-1.01171752378057
B0284.1,0.0123938610777259,-2.35037922859192,0.0146976196644049,0.784486513455878,6.65583194252879e-05,0.0542986642879744,-4.1780838340058,-1.26521204256697
B0303.14,0.140079334378242,-0.861592411994934,0.0258793234791501,0.0852823781233817,0.0851357805232207,0.191717132180929,-1.06988790392773,-0.717340791780379
B0304.2,0.19743837416172,-0.712998807430267,0.0378492901674087,0.0874312582085388,0.126706903427839,0.27047462289532,-0.897200247410797,-0.567874395510256
B0304.3,0.00760203786194324,-2.522047996521,0.00906779297305168,0.732359982736504,3.98724094338831e-05,0.0341262184393903,-4.40062971813501,-1.46691827592408
B0334.5,0.0855356156826019,-1.11288905143738,0.0264778343302827,0.312572935652901,0.0303392414469272,0.136870562409361,-1.51800223231,-0.863690838830329
B0348.10,0.0325533375144005,-2.0288405418396,0.041690734093887,0.8768565713111,0.00010618589749356,0.145735761895776,-3.97398544374169,-0.836508549382655
B0361.8,0.012877675704658,-2.30776500701904,0.0142536315193029,0.772564250533305,8.5422558428642e-05,0.0517521498724818,-4.06842978406437,-1.28607164911606
B0379.1a,0.151822701096535,-0.833229601383209,0.0371732538447778,0.117453016052713,0.0795181840658188,0.224576561401288,-1.09953354635721,-0.64863586493072
B0391.5,0.0194626543670893,-2.06888055801392,0.0185489441741586,0.745319503975194,0.000100571519700073,0.0635081486776471,-3.997570494149,-1.19717682870769
B0391.6,0.0771897286176682,-1.13782358169556,0.0236171010101304,0.164900286863973,0.0313133238038669,0.124564895716806,-1.50428191830761,-0.904606000723552
