PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
0.659964144229889,-0.191460445523262,0.143032095899325,0.10047363289407,0.378035524735848,0.943089370429516,-0.422467391402377,-0.0254471501247782
1.65128266811371,0.215550392866135,0.168570494104031,0.0445303962859922,1.33222449123859,2.00306135018667,0.124577383314957,0.301694248469425
0.631007015705109,-0.208047553896904,0.118484000888432,0.0854189464896749,0.397104707360268,0.866544855634371,-0.401094973035474,-0.0622089516456807
2.56169605255127,0.406599760055542,0.241229292136482,0.0409888140151993,2.10914152463277,3.06255873044332,0.324105711702372,0.486084420255384
1.77012968063354,0.245826244354248,0.17712424427442,0.0435926445719153,1.43072495857875,2.12931928038597,0.155556151172364,0.328240785870872
1.6991810798645,0.228196457028389,0.1645732943475,0.0422045858540624,1.39944300750891,2.02796662847201,0.145955216377813,0.307060804086845
2.09744572639465,0.320048153400421,0.182356694521213,0.0378116995577975,1.75927946368853,2.47494062582652,0.245334805747317,0.393564784602797
0.274343401193619,-0.587081372737885,0.0881867321592315,0.155811917577803,0.111476723663509,0.455306712041299,-0.952816359160123,-0.341696003568685
1.23746633529663,0.0903481170535088,0.123668741667257,0.0437151138080698,0.997193756699562,1.48798803587755,-0.00122050806913118,0.172599432428553
0.917548656463623,-0.043465506285429,0.151053522044821,0.0736754287770758,0.626554313798745,1.22373757660389,-0.203041451726516,0.0876882958624376
3.15549945831299,0.496832281351089,0.32065042255513,0.0441048296595858,2.56995439330737,3.81438084840775,0.409925412681737,0.581424032787098
0.970565915107727,-0.0173488426953554,0.136926445557463,0.0619882648148762,0.711728572845459,1.24471003810565,-0.147685598764859,0.0950681495573479
0.892702341079712,-0.0535020641982555,0.123131030686574,0.0609163233750988,0.65850968559583,1.14646191994349,-0.181437835831109,0.0593596329904673
0.323601335287094,-0.509240746498108,0.0913465084569048,0.134709318810003,0.152247736851374,0.510931519667308,-0.817449710256846,-0.291637305200497
1.59487497806549,0.200520873069763,0.160412652927404,0.0438771447657856,1.2947124461333,1.92195700804392,0.112173321480008,0.283743668569377
3.15830564498901,0.497319936752319,0.313742729630906,0.0430679679444724,2.58799134294192,3.79736480712891,0.412962818370814,0.57948231839336
0.26384973526001,-0.610203444957733,0.0947202257612793,0.174285474538603,0.0952146203567584,0.463708363970121,-1.02129645764,-0.333755071222036
0.292047291994095,-0.560141026973724,0.0928454521152214,0.158698648140798,0.112434302332501,0.479212897767624,-0.949101176041241,-0.319471676862608
1.53714215755463,0.184378892183304,0.15900259171329,0.0451642525818538,1.2411868929863,1.86175620158513,0.0938371800702876,0.269922808397831
2.93296575546265,0.465201646089554,0.288969076369918,0.0428084722072165,2.39400149981181,3.54596420526505,0.37912440480995,0.5497343220268
0.590913355350494,-0.2407016903162,0.134722322611291,0.106167386699063,0.328432686875264,0.85974247554938,-0.483554801358034,-0.0656316165532592
0.399656027555466,-0.41461518406868,0.104649296415648,0.123224844974338,0.204277145117521,0.610989105701447,-0.689780403234703,-0.2139665589852
0.533764779567719,-0.27685809135437,0.0691193434727305,0.0652374104119121,0.400813573847214,0.664920064310233,-0.397057585145904,-0.17723057119329
0.378145605325699,-0.442040681838989,0.107924309402211,0.136234925993601,0.173204378659527,0.594063539306323,-0.761441603668913,-0.226167115380969
0.711101830005646,-0.150578156113625,0.0760386475634328,0.0468949211029727,0.566820233563582,0.865672355890274,-0.246554657335536,-0.0626464716453921
0.347393959760666,-0.508136808872223,0.155601011978281,0.218566357639381,0.0985832507411639,0.687659098704656,-1.00619763275161,-0.162626869600745
0.519433498382568,-0.301730185747147,0.138975382155301,0.127627759004618,0.256117480744918,0.794541198511919,-0.591560854541633,-0.0998836171559878
0.315674155950546,-0.51546835899353,0.0786180405923494,0.117085563511441,0.166220931708813,0.476423687487841,-0.779315466457404,-0.322006658605677
0.182334214448929,-0.777378618717194,0.0716832705753365,0.19298783644212,0.0591629044152796,0.335356695204973,-1.22795051487132,-0.474493019035506
0.470752894878387,-0.337133675813675,0.0976137784154243,0.095001455981303,0.283592072377602,0.669609131912391,-0.547305942851778,-0.174178649868415
0.272076040506363,-0.593385219573975,0.0915956574592466,0.165165728429674,0.107285616671046,0.462062627077103,-0.969458539478555,-0.335299157018122
0.954234302043915,-0.0248874071985483,0.135751319139001,0.0635469266728533,0.688707072039445,1.21775948504607,-0.161965458695679,0.0855615113625749
1.30409967899323,0.113677866756916,0.112479120045396,0.0378071457125129,1.08271172543367,1.5285330593586,0.034512840007657,0.18427483167726
0.563104450702667,-0.252332031726837,0.0638515801856211,0.0511927119994181,0.438332439710697,0.686511108775934,-0.358196387894454,-0.163352435145714
0.447163373231888,-0.362802654504776,0.105658973352705,0.110907366011264,0.240451018636425,0.650376949707667,-0.618973392009731,-0.186834883944407
1.57763051986694,0.193847849965096,0.217107841922801,0.0604281183740616,1.17484206457933,2.02421362996101,0.0699794868964949,0.30625633681264
0.457841455936432,-0.344027280807495,0.0665548988936276,0.0649130156849605,0.326192087680101,0.587722652157148,-0.48652657808454,-0.230827571114947
