PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
0.498936027288437,-0.31006908416748,0.0943102487689766,0.0853809874462854,0.32493948340416,0.68662649790446,-0.488197596395135,-0.16327968171407
0.512719631195068,-0.30062061548233,0.109971235006537,0.0973206236280735,0.297439767420292,0.735077248513698,-0.526621922679236,-0.133667535891404
1.39109027385712,0.141797959804535,0.117793597999427,0.0368362527572879,1.17173723777135,1.61867294112841,0.068830045639925,0.209159043424551
1.36182773113251,0.132941946387291,0.100216246345859,0.0320898519430075,1.17298041979472,1.56862493256728,0.0692907396348484,0.195519093727153
1.22475922107697,0.0855212956666946,0.131084049989027,0.0471740832225754,0.96833140005668,1.47666402359804,-0.0139773246495338,0.169281494445712
0.891700923442841,-0.055437408387661,0.140338825069341,0.0712992255922532,0.617163867751757,1.17011053860188,-0.209599928177127,0.0682266233420233
0.913513362407684,-0.044952142983675,0.145197948044982,0.0709971237632618,0.632993890345097,1.18560809890429,-0.198600495095228,0.0739326842814062
0.648829877376556,-0.194397464394569,0.111046006973436,0.0761238123798357,0.438796908160051,0.864238459865252,-0.357744262345376,-0.0633665342508262
0.761114418506622,-0.126941651105881,0.146113460149555,0.0868754944255536,0.477873348693053,1.05729000071685,-0.32068793765011,0.0241941065441033
0.595526874065399,-0.230856567621231,0.0953082335799219,0.0717087210029962,0.411059268563986,0.793684682250023,-0.386095691507809,-0.100352532015095
0.530422508716583,-0.283453673124313,0.0999898376367557,0.0852329432658324,0.332736294468244,0.734400494396687,-0.47790326012335,-0.134067432743054
0.44556924700737,-0.359758406877518,0.087344299521108,0.0882299917928236,0.274208535502354,0.632920976976554,-0.561958894901979,-0.19865067275079
0.442313551902771,-0.36382070183754,0.0909737654436579,0.0926564633622696,0.273925084372362,0.635950864851475,-0.562370113803867,-0.196576770389082
0.552230775356293,-0.262782126665115,0.0818477149855389,0.0659341015324119,0.395995907485485,0.711395478248596,-0.402309330979983,-0.147889316235111
