PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
1.84255719184875,0.26186192035675,0.232233002800344,0.0561372342720752,1.39152894417445,2.28192241986593,0.143492243671947,0.358300871821318
1.436732172966,0.15241052210331,0.21404863089859,0.0663491733075509,1.02545154988766,1.86095764438311,0.0109151455775583,0.269736488631494
1.77432143688202,0.244260504841805,0.259997343384485,0.0649242629462431,1.27118961811066,2.29488221406937,0.104210227265114,0.360760256807964
1.86477184295654,0.267098844051361,0.233912655660492,0.0558791168212923,1.40971922874451,2.30527232090632,0.149132623613423,0.362722235644509
1.56310224533081,0.189158275723457,0.230170266785758,0.0653547776258476,1.11442161897818,2.01818192799886,0.0470495277809171,0.30496031291144
1.47337508201599,0.1637142598629,0.211335565996586,0.0638263965848922,1.05867887536685,1.88953078190486,0.0247642436374774,0.276353971040882
1.53286361694336,0.180602446198463,0.227633968092813,0.0658004348691416,1.09903176824252,1.99081446429094,0.041010202066642,0.299030783777581
1.52029049396515,0.177016109228134,0.225451152548337,0.065943186845789,1.08563993275166,1.95989620288213,0.0356858094568281,0.292233071455229
0.813429594039917,-0.0962152183055878,0.137700459539652,0.0765434336277072,0.540506468216578,1.07760607898235,-0.267199115234593,0.0324600181720833
1.54163634777069,0.183198809623718,0.225741114233462,0.0650461220275032,1.10750529269377,2.00035840074221,0.0443458096908191,0.301107812963049
1.81911170482635,0.256300628185272,0.229193432104644,0.0561438305247809,1.3705913434426,2.25465567111969,0.136907984101054,0.353080224967199
2.12170720100403,0.323136121034622,0.267021295932265,0.0560599811393703,1.60388217667739,2.63417910337448,0.20517246126288,0.420645299752498
1.41450488567352,0.145746186375618,0.208572534489522,0.0656094217543266,1.00251725812753,1.8207433839639,0.00109185622428413,0.260248729744252
1.08099114894867,0.0284520834684372,0.16664553237571,0.0691775406601819,0.754564344882965,1.40898743569851,-0.122303720205352,0.148907116815504
1.25632572174072,0.0940309539437294,0.189530543603548,0.0669884196853965,0.890423119068146,1.63880665103595,-0.0504035724453887,0.214527657734091
1.23622357845306,0.0873403549194336,0.179762979908249,0.065002788847232,0.886412680149078,1.58106947243214,-0.0523640399809591,0.198950828044701
0.398000329732895,-0.437142640352249,0.151249778497155,0.192379055857893,0.122547345670561,0.718171661595503,-0.91169621863629,-0.143771735928225
1.08955574035645,0.0308829415589571,0.183967007993755,0.0751563968528138,0.739164328575134,1.45989680886269,-0.131259002951696,0.164322158473743
1.10943293571472,0.0360228531062603,0.221601859055026,0.0904103841426447,0.681754303475221,1.55243958433469,-0.166372698911848,0.19101469480633
0.968556642532349,-0.0216805655509233,0.180496437046174,0.0834390099349538,0.632268293201923,1.33069542547067,-0.199098651403776,0.124078658113401
0.639778792858124,-0.206292971968651,0.147988896352923,0.105851362424866,0.363292703529199,0.945929432411989,-0.439743326827064,-0.0241412698609905
1.03895258903503,0.0111342975869775,0.161643329254805,0.0697394303060671,0.722813573479652,1.35157769918442,-0.140973722966177,0.130841006044129
0.73457145690918,-0.144166558980942,0.154832297285567,0.0961213268082338,0.44040326004227,1.04919691880544,-0.356149485665248,0.0208569444567243
0.60954624414444,-0.224191769957542,0.121937053422975,0.0911216249560434,0.373751190801462,0.848408877352874,-0.427417415468918,-0.0713948030152637
0.838113188743591,-0.0856412202119827,0.166645286475188,0.0895349232684053,0.528000306089719,1.17689822614193,-0.277365845090801,0.0707389072064464
1.23510777950287,0.0868025496602058,0.182126932414714,0.0660500369022405,0.870091402033965,1.58979195356369,-0.0604351533330358,0.201340287408908
1.76105737686157,0.242153778672218,0.223324400614322,0.0566668511379941,1.32306510806084,2.17549399534861,0.121581216177767,0.337557888880478
1.26342380046844,0.0965598225593567,0.1886907161364,0.0664922318875803,0.900705115000407,1.62552774051825,-0.0454173710159558,0.210994358889952
0.465033113956451,-0.350121349096298,0.125960016272913,0.128477300419693,0.225858500227332,0.722797616322835,-0.646163750348392,-0.140983291815966
1.32318103313446,0.116688072681427,0.196252515816204,0.0661376260311402,0.938689229885737,1.70369247992833,-0.0274781650322868,0.231391204291815
0.282333970069885,-0.568161427974701,0.0782459901684554,0.133645558489514,0.134695765996973,0.429931193590164,-0.870646496956669,-0.366601043571968
0.489127933979034,-0.334505677223206,0.152986411954129,0.151412421820148,0.205044004445275,0.809092607100805,-0.688152928570347,-0.0920018143138519
0.319197028875351,-0.531531751155853,0.119603049150223,0.187205102599173,0.106637735602756,0.563332454860211,-0.972090220548933,-0.249235577197394
0.412314355373383,-0.402924478054047,0.111838205369825,0.132427449798267,0.201855806261301,0.634929321706295,-0.694958783429198,-0.19727464138043
1.6489509344101,0.212527811527252,0.239268322149398,0.064291563706945,1.19010263780753,2.12283740242322,0.0755844171050325,0.326916728247535
0.693320333957672,-0.174146771430969,0.176601266824854,0.117583135485426,0.367684163649877,1.0505770077308,-0.434525165475009,0.0214278072728337
1.33155965805054,0.119713939726353,0.192014060030909,0.0641408384612292,0.95484230419,1.71014236609141,-0.0200683752237725,0.233032219504625
0.656213045120239,-0.189638823270798,0.112059404122171,0.0774988173290735,0.434632234275341,0.865979017317295,-0.361878068132501,-0.062492631666404
0.477818787097931,-0.330195099115372,0.094406664341065,0.0943076910849407,0.287666806330283,0.65242049296697,-0.541110514712504,-0.185472417894849
0.98144257068634,-0.0130898440256715,0.145328000995422,0.0664184257620829,0.695375294983387,1.25792309343815,-0.157780742853064,0.099654087795451
1.17210280895233,0.0639470964670181,0.175240357348317,0.0667537439813003,0.83122526605924,1.51421446800232,-0.0802812670330337,0.180187366012346
0.872553884983063,-0.0661591589450836,0.153023030671256,0.078790107435485,0.58172043611606,1.16702404518922,-0.235285680355894,0.067079801313581
0.504476487636566,-0.306812077760696,0.102690253737136,0.0937107470909178,0.30191254640619,0.700968583921592,-0.520119144821327,-0.154301544123069
0.887318134307861,-0.057606928050518,0.140211264956105,0.0713411819983345,0.604082004725933,1.15614399512609,-0.218904130645386,0.0630119217484943
