PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
0.377630949020386,-0.453114360570908,0.132178271841782,0.170999970928616,0.140265991787116,0.67005909482638,-0.853071673306218,-0.173891886739355
0.573659718036652,-0.267496228218079,0.185896924744744,0.158762889314397,0.235454015682141,0.939800384143988,-0.628097179496703,-0.0269645931914819
0.52171927690506,-0.309642314910889,0.209759504701349,0.149952684330867,0.243847754349311,0.989379732310772,-0.612887666024883,-0.00464387800320654
0.425231426954269,-0.409356564283371,0.163558748566998,0.195816134566721,0.118307858643432,0.78012558221817,-0.927037558711175,-0.10783551704123
1.64093661308289,0.20193886756897,0.504372373760812,0.0975869934550791,1.17203419407209,3.27793494860331,0.0689401185656931,0.515431414359745
1.05136406421661,0.0172388684004545,0.145461292639092,0.0648388267566949,0.793386989335219,1.3718621045351,-0.100514928550112,0.137310436043191
2.76934146881104,0.43412709236145,0.626181391919135,0.0792144041167241,2.15622994701068,4.89235200087229,0.333694891369325,0.6895119928851
0.480403989553452,-0.342676013708115,0.147795203590157,0.154208278571048,0.204011456668377,0.763292903701464,-0.690357873125154,-0.117308779722391
0.316367238759995,-0.547023236751556,0.148317131378082,0.210189987154857,0.0944380516807238,0.621597906450431,-1.02485767990429,-0.206490460953417
0.697359323501587,-0.176140159368515,0.190432367550502,0.139542058961759,0.293126410990953,1.05215484499931,-0.533043676346028,0.0220796563069547
0.886727750301361,-0.0668154954910278,0.22771204156785,0.11565067772943,0.492717672387759,1.35652233660221,-0.307423022034078,0.132426947736375
0.718953967094421,-0.188420176506042,0.293353870304643,0.220935876036399,0.176065775255362,1.27607532143593,-0.754336114177777,0.105876309743762
0.914433062076569,-0.0472629219293594,0.172845694878767,0.0881841077610045,0.577095360557238,1.26645474930604,-0.238753721503895,0.102589188457368
0.413566589355469,-0.421388417482376,0.144927294133704,0.20947336761425,0.10265269788603,0.70067728459835,-0.989008525494608,-0.154483245002681
1.52302753925323,0.172264009714127,0.321083652495354,0.0984672157152328,0.937504300971826,2.15411703785261,-0.0280277553655258,0.333269275109781
0.823331534862518,-0.0999013930559158,0.213688083013033,0.118945845867396,0.421176305164893,1.27222503721714,-0.375536213798678,0.104555506392348
0.803021728992462,-0.117779716849327,0.223590580313319,0.156117048920843,0.246964989478389,1.24076975087325,-0.607524904162694,0.0936911414360062
0.597095787525177,-0.240059331059456,0.152131978810938,0.124022900587707,0.29671602845192,0.874139214058717,-0.527660108743631,-0.0584197386961767
0.888160884380341,-0.0706452876329422,0.206911799321428,0.152249496598108,0.23663374632597,1.25849406719208,-0.625923879697964,0.099841288372598
1.31805944442749,0.112821079790592,0.218061128818118,0.0838972959855494,0.890137956043084,1.72550604343414,-0.0505430729183203,0.236914212044663
0.856831789016724,-0.086710624396801,0.225717085330322,0.143439298433569,0.329001603027185,1.28678989907106,-0.482951606478441,0.109507630220416
0.759446740150452,-0.124083653092384,0.118760016922347,0.0613398063219611,0.584564059476058,1.05554592013359,-0.233168170941665,0.0234724317417578
0.338524550199509,-0.514304280281067,0.13527966333262,0.21278349779611,0.0836621671915054,0.613832039137681,-1.0774709041175,-0.211951708968772
0.413932621479034,-0.405636548995972,0.122727217310745,0.14804269336844,0.169259724020958,0.643519998093446,-0.771448126839371,-0.191437958418006
1.70492255687714,0.224393889307976,0.324056377886455,0.0788854749873829,1.20394976039728,2.51947807470957,0.0806071653373983,0.401310581853788
1.20235288143158,0.0704221054911613,0.227203555648246,0.0996668406756635,0.762440998355548,1.63636110126972,-0.117798460808647,0.21387899749896
1.69249665737152,0.219195500016212,0.390358853271585,0.0863687574984926,1.20828394591808,2.92267027099927,0.0821689878203496,0.465779145412915
3.04876446723938,0.474202960729599,0.737619214201853,0.0887861458701704,2.12033712863922,4.9500907142957,0.326404072623956,0.694582182409127
0.458659648895264,-0.355830192565918,0.120244137427755,0.130438576424256,0.202526492625475,0.690677267809709,-0.693541881330827,-0.160726638455693
1.18747782707214,0.0575151704251766,0.325415196126447,0.12518021883861,0.606052116552989,1.91606404383977,-0.217494492537673,0.282409930771205
0.613482356071472,-0.258802026510239,0.27656544021078,0.212831095150568,0.177255327627063,1.20170867641767,-0.751403056666638,0.0797991933718927
1.26975691318512,0.0951750725507736,0.241262615706612,0.08882538891909,0.824298558632533,1.72789375583331,-0.083917854781997,0.237516394572647
0.433655798435211,-0.391686350107193,0.150380474837962,0.164588878534152,0.171612246955434,0.750869116683801,-0.765451921030078,-0.124435812799393
0.549002766609192,-0.277926236391068,0.144640771506636,0.130058556880507,0.239086655403177,0.824792254964511,-0.621445861220579,-0.0836557917295495
